time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-04T18:36:57.874Z,-21.2736,-177.7469,399.93,4.4,mb,,135,5.292,0.96,us,us7000gjlu,2022-04-15T17:57:27.040Z,"263 km W of Haveluloto, Tonga",earthquake,11.8,6.6,0.088,43,reviewed,us,us
2022-02-04T15:14:15.281Z,-30.5691,-177.495,10,4.6,mb,,111,1.354,0.97,us,us7000gjlm,2022-04-15T17:57:27.040Z,"Kermadec Islands, New Zealand",earthquake,8.4,1.9,0.14,16,reviewed,us,us
2022-02-04T15:04:33.954Z,-20.9651,-174.2447,10,4.6,mb,,99,7.4,0.98,us,us7000gjln,2022-04-15T17:57:27.040Z,"83 km ENE of ‘Ohonua, Tonga",earthquake,9.1,1.8,0.105,27,reviewed,us,us
2022-02-04T13:06:30.399Z,-20.8613,-175.56,10,5,mb,,133,6.781,1.14,us,us7000gi7h,2022-04-15T17:57:23.040Z,"48 km NW of Nuku‘alofa, Tonga",earthquake,10,1.8,0.083,46,reviewed,us,us
2022-02-04T09:30:43.015Z,-31.9018,-178.3075,10,4.7,mb,,127,2.652,0.57,us,us7000ghw7,2022-04-15T17:57:20.040Z,Kermadec Islands region,earthquake,11.4,1.9,0.133,17,reviewed,us,us
2022-02-04T06:18:09.519Z,-29.5528,-176.9654,10,4.8,mb,,79,0.882,0.45,us,us7000ghtl,2022-04-15T17:57:17.040Z,Kermadec Islands region,earthquake,10.8,1.9,0.109,26,reviewed,us,us
2022-02-04T05:30:22.305Z,-18.7927,-177.6756,611.99,4,mb,,130,4.19,0.56,us,us7000gjl7,2022-04-15T17:57:27.040Z,Fiji region,earthquake,15.8,3.2,0.111,22,reviewed,us,us
2022-02-04T01:55:23.588Z,-29.4817,-176.998,10,4.9,mb,,57,0.834,1.06,us,us7000ghsh,2022-04-15T17:57:17.040Z,Kermadec Islands region,earthquake,6.4,1.8,0.136,18,reviewed,us,us
2022-02-04T00:39:22.803Z,-29.8808,-176.1642,10,4.7,mb,,81,1.649,0.87,us,us7000gjl0,2022-04-15T17:57:27.040Z,,earthquake,9.8,1.8,0.226,6,reviewed,us,us
2022-02-04T00:15:25.834Z,-30.6918,-178.8505,222.26,4.6,mb,,46,1.637,1.33,us,us7000gjkz,2022-04-15T17:57:27.040Z,"Kermadec Islands, New Zealand",earthquake,10.1,6,0.109,25,reviewed,us,us
2022-02-03T22:47:29.842Z,-30.8427,-178.1141,10,4.8,mb,,38,1.584,0.82,us,us7000gjdx,2022-04-15T17:57:27.040Z,"Kermadec Islands, New Zealand",earthquake,6.8,1.8,0.086,42,reviewed,us,us
2022-02-03T19:16:50.659Z,-24.0594,-175.6196,10,4.5,mb,,220,5.575,0.92,us,us7000gjds,2022-04-15T17:57:27.040Z,south of Tonga,earthquake,15.4,2,0.156,13,reviewed,us,us
2022-02-03T12:45:56.615Z,-23.2132,-175.0544,10,4.9,mb,,95,6.55,1.12,us,us7000ghtm,2022-04-15T17:57:17.040Z,"208 km S of ‘Ohonua, Tonga",earthquake,8,1.8,0.106,28,reviewed,us,us
2022-02-03T10:22:46.171Z,-29.693,-176.7953,10,4.9,mb,,90,1.07,1.28,us,us7000ghkz,2022-04-15T17:57:15.040Z,Kermadec Islands region,earthquake,6.7,1.8,0.15,15,reviewed,us,us
2022-02-03T09:10:36.571Z,-29.6594,-176.8946,10,4.6,mb,,190,0.978,1.14,us,us7000gjdg,2022-04-15T17:57:26.040Z,Kermadec Islands region,earthquake,8,1.6,0.243,9,reviewed,us,us
2022-02-03T09:02:01.124Z,-29.7901,-176.9616,10,4.6,mb,,126,0.987,1.12,us,us7000gjdh,2022-04-15T17:57:26.040Z,Kermadec Islands region,earthquake,4.9,1.9,0.223,9,reviewed,us,us
2022-02-03T08:22:30.373Z,-29.8977,-177.1212,10,4.5,mb,,199,0.941,0.42,us,us7000gjde,2022-04-15T17:57:26.040Z,"Kermadec Islands, New Zealand",earthquake,6.1,2,0.171,11,reviewed,us,us
2022-02-03T07:45:31.998Z,-29.9208,-177.6108,9.9,4.5,mb,,191,0.709,0.5,us,us7000gjdd,2022-04-15T17:57:26.040Z,"Kermadec Islands, New Zealand",earthquake,7.4,8.6,0.132,19,reviewed,us,us
2022-02-03T00:12:13.505Z,-29.2735,-176.9659,10,4.2,mb,,199,0.834,0.55,us,us7000gjd8,2022-04-15T17:57:26.040Z,Kermadec Islands region,earthquake,7.6,2,0.235,5,reviewed,us,us
2022-02-02T23:58:17.257Z,-29.6881,-176.9808,10,5.2,mww,,57,0.922,0.46,us,us7000ghgx,2022-04-15T17:57:14.040Z,Kermadec Islands region,earthquake,6.9,1.8,0.093,11,reviewed,us,us
2022-02-02T22:17:57.957Z,-33.731,-179.3683,35,4.4,mb,,153,4.265,0.85,us,us7000gj4h,2022-04-15T17:57:26.040Z,south of the Kermadec Islands,earthquake,9.4,1.9,0.204,7,reviewed,us,us
2022-02-02T20:20:57.627Z,-27.8482,-176.4447,10,4.4,mb,,126,1.915,0.59,us,us7000gj49,2022-04-15T17:57:26.040Z,Kermadec Islands region,earthquake,14.8,1.9,0.219,9,reviewed,us,us
2022-02-02T19:23:01.137Z,-32.2383,-179.0992,66.34,5.3,mww,,56,3.135,1.12,us,us7000ghed,2022-04-15T17:57:14.040Z,south of the Kermadec Islands,earthquake,9,4.2,0.061,26,reviewed,us,us
2022-02-02T18:13:02.910Z,-27.9248,-175.9728,10,5.5,mww,,76,2.169,0.91,us,us7000ghcw,2022-04-15T17:57:14.040Z,Kermadec Islands region,earthquake,10.6,1.8,0.057,30,reviewed,us,us
2022-02-02T17:41:25.123Z,-27.81,-176.3126,10,4.7,mb,,72,2.023,0.65,us,us7000gj44,2022-04-15T17:57:25.040Z,Kermadec Islands region,earthquake,10,1.2,0.142,15,reviewed,us,us
2022-02-02T17:26:30.825Z,-29.8757,-176.4628,10,4.8,mb,,116,1.409,0.88,us,us7000gj45,2022-04-15T17:57:25.040Z,Kermadec Islands region,earthquake,12.8,1,0.143,15,reviewed,us,us
2022-02-02T16:29:59.956Z,-20.8318,-175.5647,10,4.6,mb,,124,6.764,0.62,us,us7000ghik,2022-04-15T17:57:14.040Z,"50 km NW of Nuku‘alofa, Tonga",earthquake,7.9,1.8,0.141,15,reviewed,us,us
2022-02-02T16:09:47.618Z,-20.8569,-175.5787,10,4.7,mb,,124,6.763,0.96,us,us7000ghig,2022-04-15T17:57:14.040Z,"50 km NW of Haveluloto, Tonga",earthquake,13.4,1.9,0.174,10,reviewed,us,us
2022-02-02T15:10:13.820Z,-21.4053,-176.2023,181.08,4.1,mb,,208,6.525,0.44,us,us7000gj42,2022-04-15T17:57:25.040Z,"106 km WSW of Haveluloto, Tonga",earthquake,15.6,11.8,0.522,1,reviewed,us,us
2022-02-02T11:39:03.750Z,-27.8091,-176.2262,10,4.6,mb,,170,2.077,0.69,us,us7000gj3y,2022-04-15T17:57:25.040Z,Kermadec Islands region,earthquake,13.6,1.5,0.182,10,reviewed,us,us
2022-02-02T11:16:37.930Z,-21.1103,-174.1964,10,4.7,mb,,87,7.523,1.15,us,us7000ghie,2022-04-15T17:57:14.040Z,"82 km ENE of ‘Ohonua, Tonga",earthquake,8.1,1.9,0.108,26,reviewed,us,us
2022-02-02T10:26:33.511Z,-21.1035,-174.2706,9.61,5.5,mww,,43,7.538,0.66,us,us7000gh9y,2022-04-15T17:57:13.040Z,"74 km ENE of ‘Ohonua, Tonga",earthquake,9.8,4.2,0.093,11,reviewed,us,us
2022-02-02T10:22:21.296Z,-27.703,-176.4198,10,4.7,mb,,114,2.038,0.31,us,us7000gj3x,2022-04-15T17:57:25.040Z,Kermadec Islands region,earthquake,12.1,1.9,0.13,18,reviewed,us,us
2022-02-02T10:18:15.453Z,-27.8534,-176.3672,10,5.3,mww,,75,1.958,0.56,us,us7000gh9v,2022-04-15T17:57:13.040Z,Kermadec Islands region,earthquake,5.1,1.8,0.069,20,reviewed,us,us
2022-02-02T09:57:00.348Z,-27.8219,-176.272,10,4.8,mb,,87,2.04,0.45,us,us7000gj3w,2022-04-15T17:57:25.040Z,Kermadec Islands region,earthquake,8.6,1.8,0.121,21,reviewed,us,us
2022-02-02T07:29:40.703Z,-21.5857,-178.6128,545.85,4.4,mb,,166,4.946,0.78,us,us7000gj3s,2022-04-15T17:57:25.040Z,Fiji region,earthquake,15.3,6.1,0.123,21,reviewed,us,us
2022-02-02T05:32:32.230Z,-27.7569,-176.3267,10,5.6,mww,,43,2.053,1.12,us,us7000gh89,2022-04-15T17:57:12.040Z,Kermadec Islands region,earthquake,8.1,1.7,0.068,21,reviewed,us,us
2022-02-02T05:24:16.494Z,-16.0864,-175.9854,372.77,4.5,mb,,55,4.602,0.85,us,us7000gj3m,2022-04-15T17:57:25.040Z,"234 km W of Hihifo, Tonga",earthquake,11.7,4,0.145,14,reviewed,us,us
2022-02-02T04:49:22.615Z,-18.8849,-176.8062,316.14,4.3,mb,,123,4.722,0.91,us,us7000gh82,2022-04-15T17:57:12.040Z,"277 km WNW of Pangai, Tonga",earthquake,12.1,7.2,0.105,30,reviewed,us,us
2022-02-02T01:03:59.202Z,-19.1471,-177.5638,587.11,4.5,mb,,123,4.388,0.9,us,us7000gh6q,2022-04-15T17:57:12.040Z,Fiji region,earthquake,13.5,6.7,0.087,38,reviewed,us,us
2022-02-01T21:15:43.376Z,-17.0427,-173.986,87.4,4.7,mb,,145,3.771,0.7,us,us7000givw,2022-04-15T17:57:24.040Z,"122 km S of Hihifo, Tonga",earthquake,8.2,6.4,0.124,20,reviewed,us,us
2022-02-01T19:58:00.014Z,-20.7195,-175.4496,10,4.9,mb,,124,6.814,0.57,us,us7000gh3s,2022-04-15T17:57:11.040Z,"53 km NNW of Nuku‘alofa, Tonga",earthquake,12.3,1.2,0.06,93,reviewed,us,us
2022-02-01T18:23:35.574Z,-29.7597,-176.8726,10,4.5,mb,,164,1.039,1,us,us7000givu,2022-04-15T17:57:24.040Z,Kermadec Islands region,earthquake,5.6,1.9,0.205,8,reviewed,us,us
2022-02-01T15:26:01.094Z,-29.512,-176.8196,4.36,5.3,mww,,61,0.992,0.92,us,us7000ggyz,2022-04-15T17:57:11.040Z,Kermadec Islands region,earthquake,6.8,3.7,0.071,19,reviewed,us,us
2022-02-01T15:03:55.011Z,-22.0964,-179.3418,591.14,4.5,mb,,156,4.974,0.47,us,us7000givj,2022-04-15T17:57:24.040Z,south of the Fiji Islands,earthquake,14.6,6.1,0.139,18,reviewed,us,us
2022-02-01T14:36:57.798Z,-31.9634,-178.4853,40.29,4.5,mb,,170,2.736,0.18,us,us7000givi,2022-04-15T17:57:24.040Z,Kermadec Islands region,earthquake,11.4,9.7,0.242,6,reviewed,us,us
2022-02-01T14:30:03.926Z,-29.7318,-176.2327,10,4.9,mb,,121,1.543,0.8,us,us7000ggy4,2022-04-15T17:57:10.040Z,Kermadec Islands region,earthquake,8.5,1.7,0.058,99,reviewed,us,us
2022-02-01T13:26:15.197Z,-23.4441,-179.5745,538.22,4.4,mb,,185,14.882,0.2,us,us7000givg,2022-04-15T17:57:24.040Z,south of the Fiji Islands,earthquake,16.7,13.7,0.149,16,reviewed,us,us
2022-02-01T12:28:40.055Z,-29.3103,-176.8972,10,4.3,mb,,199,0.895,0.47,us,us7000givc,2022-04-15T17:57:24.040Z,Kermadec Islands region,earthquake,9.7,2,0.202,8,reviewed,us,us
2022-02-01T11:58:18.457Z,-29.9853,-176.3212,10,4.5,mb,,134,1.567,0.48,us,us7000givk,2022-04-15T17:57:24.040Z,Kermadec Islands region,earthquake,12.6,1.4,0.135,17,reviewed,us,us
2022-02-01T06:57:48.100Z,-22.0821,-173.2175,10,4.7,mb,,131,15.329,0.43,us,us7000giv5,2022-04-15T17:57:23.040Z,Tonga region,earthquake,9.2,1.9,0.118,22,reviewed,us,us
2022-02-01T04:49:43.156Z,-20.775,-175.4248,10,4.4,mb,,127,6.858,0.99,us,us7000giv0,2022-04-15T17:57:23.040Z,"46 km NNW of Nuku‘alofa, Tonga",earthquake,12,1.9,0.17,10,reviewed,us,us
2022-02-01T03:54:57.267Z,-29.6298,-176.9489,10,4.8,mb,,85,0.923,0.63,us,us7000giuy,2022-04-15T17:57:23.040Z,Kermadec Islands region,earthquake,8.7,1.2,0.196,10,reviewed,us,us
2022-02-01T02:15:08.553Z,-17.1953,-179.0989,556.49,4.4,mb,,146,2.772,0.75,us,us7000giuw,2022-04-15T17:57:23.040Z,"184 km ESE of Labasa, Fiji",earthquake,15.6,8.2,0.149,13,reviewed,us,us
2022-01-31T22:18:32.343Z,-20.8636,-175.3691,10,4.6,mb,,86,6.943,0.64,us,us7000ggux,2022-04-15T17:57:09.040Z,"35 km NNW of Nuku‘alofa, Tonga",earthquake,8,1.9,0.206,9,reviewed,us,us
2022-01-31T20:07:12.636Z,-20.545,-175.3251,10,4.7,mb,,124,6.752,0.92,us,us7000ggus,2022-04-15T17:57:09.040Z,"67 km N of Nuku‘alofa, Tonga",earthquake,8.9,1.8,0.118,22,reviewed,us,us
2022-01-31T19:18:23.415Z,-30.0451,-177.5443,20.72,4.8,mb,,188,0.846,0.51,us,us7000gi0f,2022-04-15T17:57:22.040Z,"Kermadec Islands, New Zealand",earthquake,5.7,5.7,0.197,8,reviewed,us,us
2022-01-31T17:20:29.034Z,-29.5451,-176.6766,10,4.5,mb,,199,1.121,0.79,us,us7000gi0a,2022-04-15T17:57:22.040Z,Kermadec Islands region,earthquake,7.4,2,0.22,7,reviewed,us,us
2022-01-31T15:11:05.439Z,-29.2697,-176.9395,10,4.4,mb,,199,0.857,0.37,us,us7000gi05,2022-04-15T17:57:22.040Z,Kermadec Islands region,earthquake,10.1,1.9,0.269,4,reviewed,us,us
2022-01-31T14:15:07.954Z,-29.5448,-176.9125,10,4.8,mb,,77,0.923,0.47,us,us7000ggmh,2022-04-15T17:57:08.040Z,Kermadec Islands region,earthquake,7.6,1.2,0.114,27,reviewed,us,us
2022-01-31T13:27:15.132Z,-29.7975,-177.1967,10,4.5,mb,,138,0.826,1.1,us,us7000gi09,2022-04-15T17:57:22.040Z,"Kermadec Islands, New Zealand",earthquake,9.7,1.9,0.243,7,reviewed,us,us
2022-01-31T13:16:43.013Z,-29.6463,-176.8753,10,4.6,mb,,67,0.988,0.87,us,us7000ggm1,2022-04-15T17:57:07.040Z,Kermadec Islands region,earthquake,4.2,1.8,0.132,18,reviewed,us,us
2022-01-31T12:14:36.475Z,-29.5676,-176.8028,15,5.9,mww,,43,1.021,0.59,us,us7000gglh,2022-04-15T17:57:07.040Z,Kermadec Islands region,earthquake,9.3,1.8,0.043,51,reviewed,us,us
2022-01-31T11:26:52.598Z,-29.5983,-176.9102,10,5.4,mb,,51,0.942,0.81,us,us7000ggl1,2022-04-15T17:57:07.040Z,Kermadec Islands region,earthquake,5.5,1.9,0.058,101,reviewed,us,us
2022-01-31T11:21:46.538Z,-29.6348,-177.0354,14,5.7,mww,,59,0.856,0.58,us,us7000ggkz,2022-04-15T17:57:07.040Z,"Kermadec Islands, New Zealand",earthquake,8.4,1.9,0.053,34,reviewed,us,us
2022-01-31T01:20:26.704Z,-29.7139,-178.1633,10,4.4,mb,,155,0.497,0.64,us,us7000ghzt,2022-04-15T17:57:22.040Z,"Kermadec Islands, New Zealand",earthquake,7.2,1.9,0.203,7,reviewed,us,us
2022-01-30T22:49:11.760Z,-18.2963,-177.9495,555.8,4.6,mb,,123,3.843,0.92,us,us7000ghyz,2022-04-15T17:57:21.040Z,"290 km E of Levuka, Fiji",earthquake,12.2,8.5,0.141,15,reviewed,us,us
2022-01-30T17:53:26.492Z,-20.7451,-175.0622,10,4.6,mb,,124,7.155,0.54,us,us7000ggih,2022-04-15T17:57:06.040Z,"42 km N of Kolonga, Tonga",earthquake,11.3,1.8,0.137,16,reviewed,us,us
2022-01-30T14:48:28.312Z,-19.9901,-177.3826,543.68,4.6,mb,,123,4.864,0.65,us,us7000ggel,2022-04-15T17:57:05.040Z,"260 km WNW of Haveluloto, Tonga",earthquake,12.9,7.2,0.061,79,reviewed,us,us
2022-01-30T13:12:34.884Z,-17.403,-178.8448,551.72,4.4,mb,,75,2.978,0.52,us,us7000ghyn,2022-04-15T17:57:21.040Z,"208 km ENE of Levuka, Fiji",earthquake,9.7,7.4,0.105,28,reviewed,us,us
2022-01-30T11:56:25.088Z,-16.4928,-174.1476,147.28,4.6,mb,,81,3.437,0.97,us,us7000ghyl,2022-04-15T17:57:21.040Z,"70 km SSW of Hihifo, Tonga",earthquake,7.7,7.8,0.122,20,reviewed,us,us
2022-01-30T11:50:00.927Z,-29.7597,-176.7265,14.25,4.8,mb,,77,1.152,0.4,us,us7000ghyq,2022-04-15T17:57:21.040Z,Kermadec Islands region,earthquake,8.9,5.3,0.116,23,reviewed,us,us
2022-01-30T06:03:22.485Z,-29.3256,-176.2484,10,4.2,mb,,259,1.461,0.26,us,us7000ghyb,2022-04-15T17:57:20.040Z,Kermadec Islands region,earthquake,9.7,2,0.167,14,reviewed,us,us
2022-01-30T05:56:56.357Z,-34.9993,-178.3485,10,4.1,mb,,207,3.72,0.54,us,us7000ghya,2022-04-15T17:57:20.040Z,south of the Kermadec Islands,earthquake,11.4,1.9,0.198,11,reviewed,us,us
2022-01-30T05:08:20.279Z,-30.0533,-177.1517,10,4.3,mb,,221,1.034,0.68,us,us7000ghy8,2022-04-15T17:57:20.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,2,0.16,12,reviewed,us,us
2022-01-30T04:47:01.277Z,-33.0464,-179.6392,115.54,4.9,mb,,106,4.05,1.1,us,us7000ggc7,2022-04-15T17:57:04.040Z,south of the Kermadec Islands,earthquake,9.4,6.4,0.136,19,reviewed,us,us
2022-01-29T21:21:49.059Z,-20.6009,-175.5244,10,4.9,mb,,77,6.701,0.62,us,us7000ggae,2022-04-15T17:57:04.040Z,"68 km NNW of Nuku‘alofa, Tonga",earthquake,6.3,1.9,0.056,99,reviewed,us,us
2022-01-29T18:08:15.920Z,-23.9156,-179.6691,475.77,4.4,mb,,106,5.55,0.75,us,us7000ghvc,2022-04-15T17:57:19.040Z,south of the Fiji Islands,earthquake,11.9,10.5,0.112,26,reviewed,us,us
2022-01-29T17:49:09.956Z,-29.711,-176.6905,10,4.5,mb,,199,1.161,1.16,us,us7000ghvb,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,9.5,2,0.205,8,reviewed,us,us
2022-01-29T14:25:57.883Z,-29.7108,-176.5734,10,4.5,mb,,113,1.256,0.89,us,us7000ghv4,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,5.3,1.8,0.128,20,reviewed,us,us
2022-01-29T14:22:58.080Z,-29.9913,-176.2236,10,4.4,mb,,111,1.646,0.57,us,us7000ghv3,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,9.4,1.7,0.121,20,reviewed,us,us
2022-01-29T14:09:05.031Z,-29.5325,-176.562,10,4.9,mb,,69,1.215,0.73,us,us7000gg88,2022-04-15T17:57:03.040Z,Kermadec Islands region,earthquake,6.2,1.8,0.085,43,reviewed,us,us
2022-01-29T13:56:27.083Z,-29.6173,-176.7003,10,4.7,mb,,110,1.121,0.93,us,us7000ghv2,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,3.7,1.9,0.123,20,reviewed,us,us
2022-01-29T13:26:37.702Z,-29.7531,-177.0552,10,4.5,mb,,93,0.898,1.11,us,us7000ghve,2022-04-15T17:57:19.040Z,"Kermadec Islands, New Zealand",earthquake,4.7,1.9,0.124,20,reviewed,us,us
2022-01-29T12:59:18.699Z,-29.6339,-176.8001,10,4.6,mb,,84,1.045,0.44,us,us7000ghva,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,10.5,1.9,0.126,28,reviewed,us,us
2022-01-29T11:43:49.020Z,-29.6121,-176.6764,10,4.5,mb,,112,1.139,0.7,us,us7000ghux,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,4.6,1.9,0.144,18,reviewed,us,us
2022-01-29T11:33:17.415Z,-29.2102,-176.7438,10,4.5,mb,,239,1.029,0.51,us,us7000ghuz,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,11.1,2,0.145,15,reviewed,us,us
2022-01-29T11:12:12.514Z,-29.5398,-176.7879,10,4.6,mb,,148,1.026,0.32,us,us7000gg7c,2022-04-15T17:57:03.040Z,Kermadec Islands region,earthquake,14,1.8,0.137,19,reviewed,us,us
2022-01-29T10:53:29.206Z,-29.6747,-176.8031,10,4.5,mb,,247,1.057,0.39,us,us7000ghuw,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,10.2,2,0.18,12,reviewed,us,us
2022-01-29T10:36:05.624Z,-29.8946,-177.0117,10,4.5,mb,,215,1.011,0.53,us,us7000ghuv,2022-04-15T17:57:19.040Z,"Kermadec Islands, New Zealand",earthquake,8.3,1.9,0.171,13,reviewed,us,us
2022-01-29T10:03:55.728Z,-30.0677,-176.7846,10,4.5,mb,,185,1.273,0.22,us,us7000ghuu,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,5.5,2,0.15,16,reviewed,us,us
2022-01-29T08:48:00.244Z,-29.718,-176.6174,10,4.9,mb,,79,1.223,0.49,us,us7000gg6s,2022-04-15T17:57:02.040Z,Kermadec Islands region,earthquake,5.2,1.8,0.089,40,reviewed,us,us
2022-01-29T08:36:20.735Z,-30.0104,-176.6552,10,4.6,mb,,177,1.33,0.36,us,us7000ghur,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,9.8,1.9,0.183,9,reviewed,us,us
2022-01-29T07:53:46.348Z,-29.7441,-176.5318,10,4.6,mb,,101,1.302,0.45,us,us7000ghup,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,13,1.9,0.152,13,reviewed,us,us
2022-01-29T07:48:33.082Z,-29.625,-176.7078,10,4.5,mb,,163,1.117,0.76,us,us7000ghum,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,11.9,2,0.172,10,reviewed,us,us
2022-01-29T07:30:27.740Z,-29.3289,-176.6506,10,4.9,mww,,78,1.111,0.61,us,us7000gg60,2022-04-15T17:57:02.040Z,Kermadec Islands region,earthquake,10.7,1.9,0.093,11,reviewed,us,us
2022-01-29T06:57:33.389Z,-29.6495,-176.8486,10,4.6,mb,,88,1.011,0.56,us,us7000ghv0,2022-04-15T17:57:19.040Z,Kermadec Islands region,earthquake,10,1.9,0.137,18,reviewed,us,us
2022-01-29T06:28:03.593Z,-29.2817,-176.6428,10,4.6,mb,,167,1.116,0.78,us,us7000ghuf,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,8,1.9,0.173,10,reviewed,us,us
2022-01-29T05:06:45.819Z,-29.9219,-176.9966,10,4.6,mb,,138,1.039,0.59,us,us7000ghuc,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,4.2,1.9,0.193,8,reviewed,us,us
2022-01-29T04:59:10.356Z,-29.6171,-176.9625,10,5.8,mww,,59,0.907,0.9,us,us7000gg4u,2022-04-15T17:57:02.040Z,Kermadec Islands region,earthquake,11,1.8,0.086,13,reviewed,us,us
2022-01-29T04:56:49.373Z,-29.5367,-176.9748,10,4.8,mb,,188,0.869,0.79,us,us7000ghub,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,13.2,1.9,0.227,8,reviewed,us,us
2022-01-29T04:42:37.139Z,-29.5226,-176.4984,10,4.9,mb,,61,1.267,1.09,us,us7000gg54,2022-04-15T17:57:02.040Z,Kermadec Islands region,earthquake,8.1,1.8,0.069,70,reviewed,us,us
2022-01-29T04:38:59.051Z,-29.5233,-176.5253,10,5.1,mb,,73,1.245,1.18,us,us7000gg4l,2022-04-15T17:57:02.040Z,Kermadec Islands region,earthquake,12.7,1.8,0.044,176,reviewed,us,us
2022-01-29T04:10:51.586Z,-29.7291,-176.8747,10,4.9,mb,,73,1.023,1.1,us,us7000ghu6,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,5.6,1.9,0.186,12,reviewed,us,us
2022-01-29T03:57:34.916Z,-29.4194,-176.6053,10,4.9,mb,,138,1.158,0.75,us,us7000ghu5,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,6.8,1.9,0.198,11,reviewed,us,us
2022-01-29T03:47:27.857Z,-29.3898,-176.5186,10,4.5,mb,,199,1.23,0.94,us,us7000ghu3,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,10.5,2,0.242,6,reviewed,us,us
2022-01-29T03:44:21.103Z,-29.8059,-177.0453,10,4.7,mb,,163,0.935,1.16,us,us7000ghu2,2022-04-15T17:57:18.040Z,"Kermadec Islands, New Zealand",earthquake,8,1.9,0.225,7,reviewed,us,us
2022-01-29T03:04:51.634Z,-29.798,-176.8106,10,5.1,mb,,82,1.104,0.7,us,us7000gg4g,2022-04-15T17:57:02.040Z,Kermadec Islands region,earthquake,6.7,1.8,0.091,43,reviewed,us,us
2022-01-29T03:01:29.935Z,-29.6062,-176.6645,10,5.3,mb,,61,1.147,0.97,us,us7000gg43,2022-04-15T17:57:01.040Z,Kermadec Islands region,earthquake,9.4,1.8,0.053,122,reviewed,us,us
2022-01-29T03:00:27.146Z,-29.8116,-176.8695,10,5.2,mb,,87,9.791,0.91,us,us7000ghui,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,8.9,1.8,0.234,7,reviewed,us,us
2022-01-29T02:59:52.391Z,-29.5523,-177.1645,10,4.9,mb,,138,0.72,1.07,us,us7000ghu1,2022-04-15T17:57:18.040Z,"Kermadec Islands, New Zealand",earthquake,8.2,1.9,0.228,6,reviewed,us,us
2022-01-29T02:57:49.301Z,-29.7055,-176.7779,10,4.7,mb,,190,1.089,1.11,us,us7000ghue,2022-04-15T17:57:18.040Z,Kermadec Islands region,earthquake,11.3,1.9,0.275,4,reviewed,us,us
2022-01-29T02:53:25.941Z,-29.6368,-176.7946,10,5.3,mb,,68,1.05,0.81,us,us7000gg48,2022-04-15T17:57:02.040Z,Kermadec Islands region,earthquake,7.3,1.8,0.083,52,reviewed,us,us
2022-01-29T02:46:39.588Z,-29.5642,-176.7217,8,6.5,mww,,57,1.088,1.3,us,us7000gg3w,2022-04-15T17:57:01.040Z,Kermadec Islands region,earthquake,9.5,1.8,0.048,41,reviewed,us,us
2022-01-29T02:42:15.996Z,-18.072,-178.2852,616.98,4.4,mb,,76,3.501,0.97,us,us7000gg3v,2022-04-15T17:57:01.040Z,"253 km E of Levuka, Fiji",earthquake,12.4,6.6,0.07,61,reviewed,us,us
2022-01-28T21:12:20.401Z,-20.813,-175.4114,10,4.9,mb,,116,6.885,0.98,us,us7000ggb5,2022-04-09T20:19:16.040Z,"42 km NNW of Nuku‘alofa, Tonga",earthquake,14.3,1.9,0.083,46,reviewed,us,us
2022-01-28T18:58:06.915Z,-21.6828,-176.4447,184.49,4.6,mb,,38,6.496,0.87,us,us7000gfzj,2022-04-09T20:19:16.040Z,"140 km WSW of Haveluloto, Tonga",earthquake,7.9,4.8,0.068,64,reviewed,us,us
2022-01-28T15:37:03.291Z,-21.4683,-175.3027,10,4.5,mb,,88,7.275,0.72,us,us7000ghnt,2022-04-09T20:19:15.040Z,"33 km SSW of Vaini, Tonga",earthquake,10.5,1.5,0.144,14,reviewed,us,us
2022-01-28T13:03:09.783Z,-18.3301,-177.9698,625.19,4.6,mb,,122,3.828,0.93,us,us7000gfuq,2022-04-09T20:19:14.040Z,"288 km E of Levuka, Fiji",earthquake,13.2,8.6,0.092,35,reviewed,us,us
